Geneid	./SRR15174659	./SRR15174661	./SRR15174663	./SRR15174670	./SRR15174671	./SRR15174672
AF52_00684	6166	3056	4874	15397	13667	21097
AF52_00685	4018	2355	2862	10173	8363	11789
AF52_00686	1338	739	1028	1922	1964	3137
AF52_00687	435	292	405	239	189	303
AF52_00688	2231	1196	1896	2699	2276	3596
AF52_00689	1892	1046	1633	2812	2411	4038
AF52_00690	361	264	262	248	235	495
AF52_00691	459	135	286	84	112	93
AF52_00692	425	162	276	138	133	125
AF52_00693	6934	3520	5907	716	460	1029
AF52_00694	4913	2261	3976	6215	5358	8355
AF52_00695	1066	561	956	922	860	1580
AF52_00696	709	510	623	961	811	1353
AF52_00697	433	247	386	685	826	1104
AF52_00698	1080	715	871	929	732	1137
AF52_00699	1010	745	1036	861	744	1107
AF52_00700	1335	715	736	1733	1728	1984
AF52_00701	789	468	658	1417	1013	1544
AF52_00702	7898	8304	8164	6334	8291	8004
AF52_00703	261	62	227	339	255	376
AF52_00704	18	8	40	85	61	73
AF52_00705	223	169	108	314	116	262
AF52_00706	9775	10865	10275	7048	8726	9631
AF52_00707	1054	488	881	1302	1234	1725
AF52_00708	353	203	335	247	187	252
AF52_00709	1613	716	1201	2049	1855	2745
AF52_00710	56	54	23	77	118	112
AF52_00711	191	108	103	595	478	980
AF52_00712	36	2	90	123	67	138
AF52_00713	1261	651	1083	2279	2124	2959
AF52_00714	2897	1346	2758	7053	5585	9134
AF52_00715	2176	1292	1826	6240	5265	8220
AF52_00716	208	106	195	614	646	762
AF52_00717	238	168	177	395	501	549
AF52_00718	86	113	16	104	95	128
AF52_00719	169	38	68	123	52	92
AF52_00720	202	116	174	205	95	234
AF52_00721	306	165	282	159	161	321
AF52_00722	43	37	113	68	128	134
AF52_00723	83	56	61	149	89	240
AF52_00724	61	109	79	253	84	164
AF52_00725	669	271	433	974	794	1522
AF52_00726	954	597	781	652	547	732
AF52_00727	159	130	258	253	246	417
AF52_00728	86	55	42	117	197	76
AF52_00729	27	16	2	51	87	75
AF52_00730	66	8	54	34	57	221
AF52_00731	2	2	0	24	40	16
AF52_00732	46	28	18	48	32	26
AF52_00733	0	14	34	239	224	297
AF52_00734	32	67	36	98	125	134
AF52_00735	148	158	198	198	136	259
AF52_00736	138	65	138	271	97	248
AF52_00737	358	205	411	972	1025	1435
AF52_00738	2956	1438	2444	4717	3982	6163
AF52_00739	877	550	666	617	642	724
AF52_00740	849	433	824	337	307	415
AF52_00741	982	461	834	2698	2170	3720
AF52_00742	114	73	50	60	116	118
AF52_00743	586	178	383	863	535	1317
AF52_00744	653	352	467	1553	1628	2209
AF52_00745	960	538	555	1904	1719	2506
AF52_00746	743	376	481	823	712	1049
AF52_00747	619	208	486	968	794	1611
AF52_00748	327	198	373	734	942	1367
AF52_00749	1551	918	1189	1500	1426	2193
AF52_00750	1055	791	1139	1044	1045	1694
AF52_00751	988	497	824	1171	897	1171
AF52_00752	498	140	278	1038	649	1395
AF52_00753	559	348	437	2253	2284	3995
AF52_00754	962	469	828	1282	1176	1815
AF52_00755	31	41	39	117	115	205
AF52_00756	760	312	606	870	777	1272
AF52_00757	534	292	536	1366	1334	2111
AF52_00758	682	250	425	1459	894	1789
AF52_00759	5	0	61	94	38	137
AF52_00760	49	57	6	179	61	121
AF52_00761	22	1	74	96	141	74
AF52_00762	73	24	129	133	156	175
AF52_00763	142	6	56	121	77	200
AF52_00764	2410	995	1607	3638	3347	4930
AF52_00765	0	3	0	15	6	32
AF52_00766	151	114	268	358	346	413
AF52_00767	71	1	55	100	7	78
AF52_00768	22	6	16	26	6	0
AF52_00769	32	15	36	38	45	43
AF52_00770	978	501	782	1318	1132	1747
AF52_00771	541	244	629	174	299	406
AF52_00772	2070	1397	2424	3414	2396	3708
AF52_00773	436	323	373	704	760	847
AF52_00774	282	185	253	439	288	633
AF52_00775	569	218	434	378	480	1005
AF52_00776	708	439	510	852	485	1034
AF52_00777	1235	926	1251	2369	1948	2858
AF52_00778	368	217	225	386	304	494
AF52_00779	415	80	285	1202	930	1354
AF52_00780	1103	731	1221	322	312	531
AF52_00781	666	343	772	252	196	383
AF52_00782	2652	1483	2308	2250	2114	3509
AF52_00783	376	164	292	349	94	289
AF52_00784	797	346	518	1107	882	1238
AF52_00785	106	14	96	272	263	293
AF52_00786	90	72	28	232	271	253
AF52_00787	79	27	28	349	162	236
AF52_00788	568	238	403	5547	4429	6581
AF52_00789	629	316	416	2203	2170	3182
AF52_00790	1523	797	1076	1544	1534	2528
AF52_00791	464	188	147	784	471	815
AF52_00792	3880	1731	3291	4692	4445	6497
AF52_00793	1403	759	984	2925	2444	3459
AF52_00794	755	444	602	1489	1215	1828
AF52_00795	1071	526	961	2167	1732	2007
AF52_00796	3294	1781	2510	6349	5482	7943
AF52_00797	10013	5155	8670	10731	8598	17695
AF52_00798	2799	1294	2362	2721	2113	3133
AF52_00799	2443	1254	2136	3622	2791	4638
AF52_00800	895	376	989	5558	4750	7195
AF52_00801	4756	2656	4936	14772	11985	19175
AF52_00802	1865	1146	1571	4890	3869	5515
AF52_00803	1556	1270	1244	1937	1560	2502
AF52_00804	5231	2756	4193	1608	1761	2243
AF52_00805	1513	732	926	93	128	233
AF52_00806	3766	1688	2909	264	177	505
AF52_00807	1924	1112	1453	249	312	381
AF52_00808	1747	936	1908	414	284	644
AF52_00809	1901	1088	1838	687	627	831
AF52_00810	7216	3763	6169	10856	9664	13924
AF52_00811	1457	908	1371	1414	1082	1689
AF52_00812	1379	1286	1385	1032	1092	1651
AF52_00813	9301	4629	6518	5169	4759	6482
AF52_00814	1869	1175	1700	2525	2663	4086
AF52_00815	523	354	546	506	267	649
AF52_00816	950	713	1070	934	1065	1079
AF52_00817	6171	3306	5598	29963	26578	35691
AF52_00818	182	34	143	1104	1263	1726
AF52_00819	1011	460	821	1262	1111	1819
AF52_00820	5685	3272	5503	4387	3848	6533
AF52_00821	96	46	131	244	154	297
AF52_00822	434	343	401	1005	821	1076
AF52_00823	875	504	863	552	517	765
AF52_00824	536	172	433	369	203	540
AF52_00825	776	366	579	1565	1523	2789
AF52_00826	102	65	30	109	81	100
AF52_00827	1134	643	1077	2277	1762	2645
AF52_00828	605	165	317	1254	856	1499
AF52_00829	1027	474	789	1321	1092	1694
AF52_00830	518	147	227	327	394	531
AF52_00831	1488	995	1432	1817	1509	2758
AF52_00832	2440	1453	1853	5191	4936	8739
AF52_00833	2186	1345	1599	4560	4085	6704
AF52_00834	610	236	357	305	270	304
AF52_00835	7741	2537	5788	9074	7498	12087
AF52_00836	3342	1816	3280	3468	2834	4294
AF52_00837	5436	3298	5742	6243	5789	8957
AF52_00838	2523	1345	2321	3949	3446	5325
AF52_00839	4359	2198	2948	4291	2885	4691
AF52_00840	318	124	217	786	258	591
AF52_00841	2392	1218	1724	2797	2201	3376
AF52_00842	613	514	717	887	800	1186
AF52_00843	4599	2204	4004	4782	4413	5487
AF52_00844	220	138	263	425	235	438
AF52_00845	384	236	361	575	675	918
AF52_00846	132	156	300	521	440	502
AF52_00847	2482	933	1935	1874	1188	2102
AF52_00848	586	302	480	407	391	364
AF52_00849	363	138	278	285	264	300
AF52_00850	569	317	436	387	383	366
AF52_00851	4329	1875	3457	2967	2036	3709
AF52_00852	158	30	88	176	257	165
AF52_00853	347	178	304	480	387	753
AF52_00854	432	263	530	1101	750	1219
AF52_00855	53	33	80	273	231	349
AF52_00856	478	196	290	1007	903	1122
AF52_00857	498	208	403	1864	1625	2456
AF52_00858	524	179	508	915	855	1138
AF52_00859	1468	604	1447	1662	1435	1905
AF52_00860	336	83	261	251	278	304
AF52_00861	10194	5354	8379	10164	8913	11127
AF52_00862	717	306	731	1066	859	1640
AF52_00863	482	246	532	801	537	1048
AF52_00864	58	24	144	362	205	697
AF52_00865	247	107	195	330	337	533
AF52_00866	250	138	247	261	296	411
AF52_00867	12	0	8	56	20	29
AF52_00868	38	0	13	26	18	18
AF52_00869	79	27	42	15	70	107
AF52_00870	171	98	217	308	297	485
AF52_00871	693	510	561	2105	1815	2726
AF52_00872	147	32	100	142	101	370
AF52_00873	451	203	486	358	199	278
AF52_00874	210	131	170	137	86	147
AF52_00875	180	206	295	645	764	1225
AF52_00876	121	65	79	188	205	270
AF52_00877	74	73	66	267	330	537
AF52_00878	157	139	71	218	129	276
AF52_00879	382	156	444	1191	994	1524
AF52_00880	34	25	24	223	167	210
AF52_00881	74	75	73	186	160	277
AF52_00882	74	2	20	73	35	29
AF52_00883	56	48	73	108	78	145
AF52_00884	64	27	98	94	163	214
AF52_00885	39	54	64	98	85	117
AF52_00886	78	22	10	150	79	117
AF52_00887	966	390	702	2453	1760	3133
AF52_00888	682	418	503	2142	1796	2887
AF52_00889	2614	2215	2031	11029	9096	14358
AF52_00890	1498	490	971	1598	1780	2267
AF52_00891	178	122	173	1617	1437	2748
AF52_00892	18	0	0	150	62	106
AF52_00893	0	0	3	106	22	88
AF52_00894	40	73	102	177	188	183
AF52_00895	16	60	52	76	24	82
AF52_00896	379	123	278	318	328	368
AF52_00897	865	458	736	713	556	964
AF52_00898	1008	611	650	1054	1077	1389
AF52_00899	59	8	86	61	52	60
AF52_00900	371	116	179	178	182	153
AF52_00901	266	118	132	267	280	285
AF52_00902	395	116	201	1721	1317	2009
AF52_00903	997	483	756	1242	1120	1761
AF52_00904	175	88	147	203	155	312
AF52_00905	175	115	302	94	76	99
AF52_00906	83	16	59	10	26	23
AF52_00907	46	46	64	69	19	12
AF52_00908	283	185	246	177	64	144
AF52_00909	122	62	64	112	44	74
AF52_00910	19	40	37	28	8	21
AF52_00911	58	31	49	27	16	97
AF52_00912	104	72	118	121	58	151
AF52_00913	40	132	111	95	97	121
AF52_00914	365	177	360	395	477	739
AF52_00915	530	238	522	481	670	759
AF52_00916	464	209	346	710	505	1041
AF52_00917	165	79	58	672	518	873
AF52_00918	446	305	337	2002	1466	2694
AF52_00919	122	32	42	666	323	642
AF52_00920	32	72	110	2195	2026	3099
AF52_00921	469	159	399	1194	950	1912
AF52_00922	1063	595	1134	1811	1321	2669
AF52_00923	600	279	321	1456	958	1285
AF52_00924	1139	674	984	1465	1175	1754
AF52_00925	309	69	225	204	236	182
AF52_00926	167	75	74	218	416	487
AF52_00927	35	18	10	40	62	85
AF52_00928	109	38	79	68	98	130
AF52_00929	77	60	163	114	148	172
AF52_00930	132	141	122	156	139	256
AF52_00931	431	356	385	576	529	721
AF52_00932	250	25	207	76	40	78
AF52_00933	67	201	110	68	42	159
AF52_00934	125	170	149	129	79	215
AF52_00935	147	100	227	104	80	121
AF52_00936	116	57	91	227	58	313
AF52_00937	222	77	106	152	166	240
AF52_00938	29	21	56	37	65	137
AF52_00939	36	10	27	113	63	85
AF52_00940	29	0	0	54	14	50
AF52_00941	13	16	42	81	11	68
AF52_00942	133	91	101	279	140	284
AF52_00943	151	26	51	478	410	677
AF52_00944	100	60	132	695	331	629
AF52_00945	24	2	0	152	37	50
AF52_00946	192	62	128	177	88	146
AF52_00947	225	46	219	226	190	346
AF52_00948	70	91	30	158	110	141
AF52_00949	138	157	59	131	112	248
AF52_00950	37	4	93	144	51	179
AF52_00951	12	18	18	73	34	41
AF52_00952	14	0	28	6	3	0
AF52_00953	52	10	10	67	17	178
AF52_00954	42	0	44	66	45	234
AF52_00955	44	18	32	153	119	149
AF52_00956	88	19	13	1269	1118	1949
AF52_00957	238	106	226	552	565	955
AF52_00958	263	139	253	258	360	431
AF52_00959	328	154	281	167	256	434
AF52_00960	240	207	202	229	172	514
AF52_00961	141	79	113	175	109	318
AF52_00962	88	34	35	150	207	354
AF52_00963	247	129	156	772	983	1200
AF52_00964	939	344	694	3273	2753	3586
AF52_00965	236	187	257	1056	773	1006
AF52_00966	19204	11140	15865	5435	4842	6416
AF52_00967	331729	196852	283027	179318	149763	234305
AF52_00968	3995	2001	3252	26945	21372	42428
AF52_00969	213	75	132	1314	1077	1775
AF52_00970	175	78	124	673	789	1065
AF52_00971	42	48	102	222	179	226
AF52_00972	990	474	811	1328	1152	1735
AF52_00973	104	77	108	53	56	177
AF52_00974	41	159	139	183	143	155
AF52_00975	230	104	214	545	261	369
AF52_00976	37	60	62	151	134	264
AF52_00977	103	70	98	248	188	271
AF52_00978	38	42	125	172	183	210
AF52_00979	374	132	402	1100	842	1525
AF52_00980	567	308	450	882	711	904
AF52_00981	547	248	729	480	293	642
AF52_00982	1070	646	925	260	371	660
AF52_00983	1056	546	1048	874	923	1386
AF52_00984	84	38	117	167	254	304
AF52_00985	690	194	488	592	650	994
AF52_00986	1891	940	1672	1327	1162	1804
AF52_00987	1591	922	1160	600	435	1075
AF52_00988	1147	566	842	91	106	213
AF52_00989	1671	759	1496	368	293	680
AF52_00990	657	297	616	464	512	771
AF52_00991	398	201	329	897	919	1010
AF52_00992	710	240	591	661	784	1256
AF52_00993	1851	1269	1866	2665	2167	3739
AF52_00994	1534	801	1512	1997	2176	2421
AF52_00995	2376	1312	1650	409	731	808
AF52_00996	3121	2048	3089	2716	2863	4275
AF52_00997	920	259	730	693	470	946
AF52_00998	2662	1695	2663	1108	935	1471
AF52_00999	392	224	426	1168	1063	1684
AF52_01000	2549	1166	2056	1660	1304	2479
AF52_01001	373	166	376	76	69	146
AF52_01002	1647	871	1453	1369	1119	1936
AF52_01003	808	631	825	2520	1767	2429
AF52_01004	852	470	754	1231	1187	1728
AF52_01005	554	266	430	590	613	1136
AF52_01006	1456	681	1572	1574	1514	2408
AF52_01007	1600	938	1352	1710	1485	2519
AF52_01008	430	248	321	817	926	1152
AF52_01009	283	141	294	1513	1439	2016
AF52_01010	244	141	281	922	805	1092
AF52_01011	294	249	162	164	322	397
AF52_01012	19255	12593	19201	26638	22353	33239
AF52_01013	5681	3339	5237	3037	2174	3495
AF52_01014	2556	1242	2196	2592	2231	3935
AF52_01015	74500	42324	64889	62512	58406	81074
AF52_01016	14886	9275	13095	22760	19999	30923
AF52_01017	32888	20391	27294	33302	31877	47962
AF52_01018	16923	9038	13884	20335	17597	26017
AF52_01019	372	229	275	1193	1306	1723
AF52_01020	3372	1524	3189	5263	4048	5699
AF52_01021	838	425	412	941	903	1152
AF52_01022	274	204	168	358	188	602
AF52_01023	1836	851	1537	2181	1841	2840
AF52_01024	1125	687	1372	1343	1440	2460
AF52_01025	3571	1801	2868	4848	4098	7090
AF52_01026	476	217	376	744	589	1028
AF52_01027	1308	840	1009	2070	2149	3232
AF52_01028	1304	654	1083	2532	1719	2748
AF52_01029	1246	661	1343	2666	2667	4237
AF52_01030	1251	578	995	1477	1448	1740
AF52_01031	1135	679	733	259	109	321
AF52_01032	1141	506	776	70	76	158
AF52_01033	1428	494	1065	147	89	131
AF52_01034	956	830	997	365	202	369
AF52_01035	2932	2129	2029	11637	10303	15386
AF52_01036	650	410	431	900	537	1199
AF52_01037	5358	2919	5099	7063	5817	9455
AF52_01038	1574	804	1192	2574	2396	3395
AF52_01039	3649	2615	3109	31531	27179	41974
AF52_01040	11603	7594	10837	8998	8229	11507
AF52_01041	1203	461	1012	1049	801	1190
AF52_01042	1098	571	752	1003	1016	1391
AF52_01043	1723	970	1352	2605	2161	3109
AF52_01044	2014	1138	1673	3170	2542	4126
AF52_01045	35751	20290	29385	25874	24405	35164
AF52_01046	24254	13696	19311	16013	13243	17923
AF52_01047	982	541	707	1768	1411	2027
AF52_01048	116	34	90	247	178	295
AF52_01049	94	15	123	159	157	150
AF52_01050	196	18	44	95	71	146
AF52_01051	91	46	100	87	167	101
AF52_01052	340	110	544	568	326	516
AF52_01053	322	147	203	133	189	316
AF52_01054	1058	599	1069	1035	834	1716
AF52_01055	963	642	866	523	538	386
AF52_01056	3800	2334	3638	2599	2433	2975
AF52_01057	82	46	37	227	272	300
AF52_01058	39	69	108	94	71	195
AF52_01059	0	0	42	12	20	18
AF52_01060	16	12	0	0	6	27
AF52_01061	0	0	28	2	8	25
AF52_01062	11	47	103	79	138	159
AF52_01063	328	162	252	701	651	894
AF52_01064	851	322	341	969	992	1624
AF52_01065	752	366	638	1961	1604	2086
AF52_01066	134	41	75	187	150	257
AF52_01067	5537	2260	4062	14161	9690	15857
AF52_01068	2964	1783	2488	1808	1664	2313
AF52_01069	1315	814	1302	918	505	1053
AF52_01070	646	328	415	282	102	255
AF52_01071	2266	770	1528	98	68	256
AF52_01072	3029	1895	3576	319	385	728
AF52_01073	7271	4443	5884	6342	6453	8919
AF52_01074	1120	409	887	852	1161	1434
AF52_01075	6313	2717	5246	8684	6182	11903
AF52_01076	14198	7574	11686	10152	8081	13361
AF52_01077	1559	837	1134	1355	1315	1905
AF52_01078	815	322	547	855	658	818
AF52_01079	163	42	69	1794	1131	1962
AF52_01080	957	609	967	2653	2526	3320
AF52_01081	4098	2081	3416	4885	3772	5997
AF52_01082	392	391	348	570	715	730
AF52_01083	52	116	48	796	745	913
AF52_01084	145	66	124	337	247	325
AF52_01085	12	21	4	107	21	29
AF52_01086	12	0	25	78	14	20
AF52_01087	17	11	89	64	25	110
AF52_01088	11	6	7	0	4	0
AF52_01089	74	39	100	65	84	97
AF52_01090	961	404	1029	459	331	932
AF52_01091	543	381	291	1806	1249	1635
AF52_01092	1079	451	809	1337	1119	1767
AF52_01093	42	73	68	248	171	188
AF52_01094	26	60	45	132	101	112
AF52_01095	221	98	158	321	365	495
AF52_01096	125	66	104	180	163	252
AF52_01097	276	158	243	913	952	1356
AF52_01098	193	81	178	235	188	311
AF52_01099	27	9	27	25	22	50
AF52_01100	1304	534	1053	2795	2708	3576
AF52_01101	234	140	497	787	631	1258
AF52_01102	98	40	86	91	90	145
AF52_01103	215	105	160	351	328	518
AF52_01104	32	55	57	156	194	168
AF52_01105	8	24	58	15	20	11
AF52_01106	63	127	82	50	59	76
AF52_01107	404	108	315	521	519	780
AF52_01108	1489	821	1159	1933	1639	2404
AF52_01109	830	336	618	911	801	1301
AF52_01110	75	73	61	72	72	93
AF52_01111	113	101	50	65	50	110
AF52_01112	203	130	160	144	163	225
AF52_01113	656	134	215	238	192	455
AF52_01114	55	40	46	62	92	104
AF52_01115	154	7	149	416	322	650
AF52_01116	34	21	54	68	51	41
AF52_01117	170	106	198	86	82	79
AF52_01118	168	81	239	265	145	375
AF52_01119	75	87	77	63	42	94
AF52_01120	40	5	27	18	20	54
AF52_01121	77	15	3	45	48	70
AF52_01122	58	0	19	69	64	69
AF52_01123	130	67	89	189	186	235
AF52_01124	18	0	0	15	5	11
AF52_01125	40	0	0	10	11	38
AF52_01126	50	22	61	72	47	66
AF52_01127	4	14	0	5	3	16
AF52_01128	96	140	80	137	60	158
AF52_01129	98	40	66	39	48	107
AF52_01130	186	90	68	189	131	271
AF52_01131	264	84	120	150	47	236
AF52_01132	3	11	28	19	3	3
AF52_01133	70	17	26	50	48	95
AF52_01134	46	61	99	139	178	123
AF52_01135	0	0	0	0	0	0
AF52_01136	13	0	5	19	2	30
AF52_01137	54	1	79	89	93	51
AF52_01138	55	63	50	89	117	138
AF52_01139	320	153	231	760	696	1061
AF52_01140	94	68	45	369	299	417
AF52_01141	2082	864	1799	2255	1931	3341
AF52_01142	251	163	176	412	375	475
AF52_01143	1040	674	674	2931	2204	3853
AF52_01144	129	68	161	448	461	646
AF52_01145	188	157	181	680	529	692
AF52_01146	355	128	341	615	542	683
AF52_01147	124	149	160	445	188	466
AF52_01148	189	64	171	150	230	474
AF52_01149	146	52	113	253	315	404
AF52_01150	60	7	3	30	0	36
AF52_01151	65	86	52	86	103	90
AF52_01152	26	4	16	36	32	36
AF52_01153	54	29	44	69	79	258
AF52_01154	85	90	125	169	82	249
AF52_01155	5435	4126	6226	16283	13633	21063
AF52_01156	261	40	105	279	313	187
AF52_01157	1011	420	757	900	713	965
AF52_01158	355	247	403	566	298	576
AF52_01159	648	206	745	797	711	1241
AF52_01160	457	229	328	604	410	625
AF52_01161	1037	457	785	4196	3409	5714
AF52_01162	1251	896	1346	6972	6008	9284
AF52_01163	387	150	377	362	239	407
AF52_01164	55	79	59	103	105	157
AF52_01165	12	27	38	120	55	146
AF52_01166	34	2	14	85	89	157
AF52_01167	75	20	22	105	105	234
AF52_01168	370	155	108	571	443	802
AF52_01169	19	40	74	111	111	80
AF52_01170	117	10	121	357	175	283
AF52_01171	0	25	1	315	188	249
AF52_01172	54	34	53	285	189	228
AF52_01173	77	34	113	406	336	488
AF52_01174	227	125	72	234	164	260
AF52_01175	221	81	256	221	410	401
AF52_01176	224	141	192	485	340	781
AF52_01177	51	12	75	98	32	131
AF52_01178	126	54	184	432	245	440
AF52_01179	182	160	199	384	343	287
AF52_01180	1433	571	1048	1072	940	1458
AF52_01181	905	377	500	1063	1166	1822
AF52_01182	483	318	515	707	575	1312
AF52_01183	2139	949	1751	3077	2669	4240
AF52_01184	2188	984	1986	5822	5582	8605
AF52_01185	852	707	846	9290	8800	13019
AF52_01186	640	410	382	946	910	1023
AF52_01187	3054	1532	2216	4533	4047	5291
AF52_01188	4441	2050	4016	4141	3353	4713
AF52_01189	2207	1140	1741	2675	2783	3903
AF52_01190	718	422	501	1001	715	1279
AF52_01191	1329	900	1108	2113	1515	3201
AF52_01192	1512	839	1777	3348	2909	4235
AF52_01193	502	285	361	801	796	1054
AF52_01194	1152	842	1158	3015	2508	3867
AF52_01195	2896	2018	2458	4780	3877	6920
AF52_01196	1725	1141	1544	897	738	1133
AF52_01197	2208	1162	2140	1939	1571	3110
AF52_01198	1495	867	1798	4379	3930	6284
AF52_01199	1596	959	1642	2361	1981	2815
AF52_01200	1467	426	1224	1257	1083	1565
AF52_01201	2745	1687	2174	2972	2982	4111
AF52_01202	2788	1576	2221	4660	3773	5719
AF52_01203	1555	940	1246	1932	1396	2334
AF52_01204	1416	858	1003	2106	1610	3131
AF52_01205	644	445	507	852	704	1116
AF52_01206	6677	3247	5485	12587	11068	17513
AF52_01207	3839	1452	3571	1360	622	1659
AF52_01208	7937	3899	8265	1462	1263	1917
AF52_01209	706	350	545	6508	7024	10178
AF52_01210	933	463	970	2867	2660	3796
AF52_01211	3026	1536	2334	3886	3603	4581
AF52_01212	196	117	219	179	230	296
AF52_01213	1998	934	1570	9339	6851	11428
AF52_01214	1160	628	1502	2906	2408	3547
AF52_01215	971	418	681	3937	3336	5448
AF52_01216	11764	8682	11573	43402	44050	63284
AF52_01217	1825	1379	1777	7755	7302	10528
AF52_01218	868	504	810	2050	1816	2655
AF52_01219	3149	1649	2907	11723	10211	14193
AF52_01220	1306	561	1014	2584	2317	3205
AF52_01221	17315	7932	16418	43980	37999	59999
AF52_01222	15099	8139	13229	8171	7921	11514
AF52_01223	8246	4606	7724	13476	12255	17625
AF52_01224	1611	870	1405	2747	2686	3450
AF52_01225	994	443	1187	1109	838	1841
AF52_01226	2939	1821	2723	846	885	1612
AF52_01227	2180	966	1775	729	598	1094
AF52_01228	434	132	287	242	112	103
AF52_01229	116	13	45	408	226	262
AF52_01230	329	43	145	875	771	1038
AF52_01231	734	572	553	16935	14770	22576
AF52_01232	1452	976	1118	2460	2208	3077
AF52_01233	1880	1096	1675	2217	1861	3239
AF52_01234	2041	1112	1350	2596	2259	3123
AF52_01235	403	366	417	1160	1263	1783
AF52_01236	757	384	475	1249	1219	1608
AF52_01237	1809	1137	1418	2497	2145	3156
AF52_01238	4339	2224	3300	4651	3651	6229
AF52_01239	6353	2896	5324	16298	13595	22007
AF52_01240	804	593	696	3945	2866	4910
AF52_01241	3786	2008	3389	2926	3272	4709
AF52_01242	4593	2043	3566	3655	3188	4378
AF52_01243	1307	922	845	1793	1227	1922
AF52_01244	5167	3152	4239	5384	5201	7086
AF52_01245	596	348	543	1369	1295	2032
AF52_01246	1666	1153	1499	1714	1484	2333
AF52_01247	1820	1115	1654	1879	1607	2373
AF52_01248	5608	3358	6459	7493	7046	10361
AF52_01249	2806	1588	2696	4352	3608	5987
AF52_01250	761	454	638	1676	1216	1910
AF52_01251	1139	518	1027	1591	1258	2016
AF52_01252	2464	1572	2311	3903	3407	4176
AF52_01253	1543	941	1252	2851	2316	3667
AF52_01254	9535	5499	8299	4220	3805	5498
AF52_01255	4166	2396	3251	2300	2282	3732
AF52_01256	1976	1028	1510	833	728	1249
AF52_01257	5374	2822	4609	6590	5453	8768
AF52_01258	533	306	548	1299	1098	1961
AF52_01259	850	313	619	1365	926	1526
AF52_01260	730	552	904	876	762	1371
AF52_01261	2359	1190	2293	2781	2595	4310
AF52_01262	6750	2786	7150	13217	12684	16021
AF52_01263	7264	2800	6986	17006	16297	20906
AF52_01264	487	333	354	785	674	1425
AF52_01265	8170	4880	7472	5573	5817	8709
AF52_01266	1483	792	1383	622	572	796
AF52_01267	50	36	52	104	26	251
AF52_01268	595	256	664	1023	1113	1535
AF52_01269	736	460	645	872	635	981
AF52_01270	541	276	478	268	306	522
AF52_01271	926	436	953	2151	1131	1967
AF52_01272	132	68	51	224	154	410
AF52_01273	83	0	66	158	88	229
AF52_01274	135	125	222	1150	684	1416
AF52_01275	1253	734	1498	428	602	720
AF52_01276	5031	2971	4645	4586	3231	5303
AF52_01277	612	195	504	822	548	1090
AF52_01278	707	172	388	784	643	1106
AF52_01279	806	421	423	10098	7544	12489
AF52_01280	325	108	205	1516	1357	1657
AF52_01281	2130	1364	1695	1966	1760	2599
AF52_01282	2707	1437	2400	1725	1469	2586
AF52_01283	991	444	608	546	505	648
AF52_01284	10050	7278	10175	9665	8489	10748
AF52_01285	19347	14507	20919	17316	15416	20847
AF52_01286	13106	7963	12742	10822	8937	12715
AF52_01287	1232	492	1116	885	843	1563
AF52_01288	2881	1257	2295	2128	2128	2989
AF52_01289	1945	833	1501	3081	3257	4390
AF52_01290	2553	1322	2234	2692	2394	4044
AF52_01291	6265	3146	4812	6708	5941	9497
AF52_01292	1221	790	1163	1228	1192	2011
AF52_01293	592	359	480	503	375	696
AF52_01294	979	465	820	1186	871	1358
AF52_01295	831	530	663	1124	899	1430
AF52_01296	1350	682	1244	1836	1668	3024
AF52_01297	2240	1504	2141	3379	2573	3631
AF52_01298	2547	1511	1977	9352	6399	10455
AF52_01299	1581	787	997	2706	2287	4123
AF52_01300	151	40	95	265	209	266
AF52_01301	1015	440	869	1360	1123	1785
AF52_01302	1052	457	686	494	359	590
AF52_01303	589	385	566	443	330	515
AF52_01304	2373	1218	1562	2332	2003	3349
AF52_01305	874	485	787	1378	1324	1595
AF52_01306	181	59	135	257	252	300
AF52_01307	5051	2225	3285	3143	2480	3084
AF52_01308	10083	6074	8436	8307	6859	11037
AF52_01309	906	475	713	2479	2469	3118
AF52_01310	6674	4706	6104	5538	6495	7897
AF52_01311	728	589	533	969	731	783
AF52_01312	603	341	351	684	503	835
AF52_01313	466	378	405	599	534	963
AF52_01314	568	370	443	606	890	1005
AF52_01315	7818	5550	7181	6683	7246	9853
AF52_01316	2374	1406	2028	2750	2140	4260
AF52_01317	623	235	445	1803	1601	2645
AF52_01318	914	264	660	1411	1188	2086
AF52_01319	813	337	392	1064	744	1363
AF52_01320	383	400	299	628	495	916
AF52_01321	586	299	430	6244	4818	9024
AF52_01322	4281	2583	3285	10304	8647	15466
AF52_01323	7157	4910	6185	5695	6619	8579
AF52_01324	316	173	428	400	525	694
AF52_01325	4823	3758	4512	3872	4906	5078
AF52_01326	2446	1025	1325	1306	1000	1424
AF52_01327	672	427	633	878	835	1317
AF52_01328	276	168	317	594	522	891
AF52_01329	38	33	52	100	74	128
AF52_01330	625	280	547	1723	1407	2026
AF52_01331	314	69	83	391	270	602
AF52_01332	37	22	21	156	91	280
AF52_01333	1361	794	896	2028	1522	2184
AF52_01334	475	255	428	2615	2193	3145
AF52_01335	472	235	355	915	981	1774
AF52_01336	245	154	369	312	369	643
AF52_01337	1051	408	754	2084	1741	2863
AF52_01338	627	253	397	1845	1574	2112
AF52_01339	1003	476	1061	3648	3128	4368
