"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AF52_03519",6609.92124617912,-0.678005104473859,0.131027841663205,-5.17451173634232,2.2850774742291e-07,7.80734803694942e-07
"AF52_00309",654.12304732678,1.2390384121309,0.239482312580256,5.17382014054032,2.29355615304376e-07,7.82507393391401e-07
"AF52_03611",1658.86626033443,-0.760865896543317,0.1470571850843,-5.17394574163209,2.29201408000744e-07,7.82507393391401e-07
"AF52_03553",2088.87106947748,-0.620530178642936,0.120045426223904,-5.16912803896044,2.35188730932169e-07,8.0183340810996e-07
"AF52_03831",2704.76265088626,0.874419094565715,0.169206106405394,5.16777504749582,2.36897192896794e-07,8.07079548293089e-07
"AF52_04375",585.14411821176,1.06492076908922,0.206366080886871,5.16034788523705,2.46491372673156e-07,8.39164615915198e-07
"AF52_01505",6147.04442621882,0.515894668930056,0.100217720282927,5.14773901734765,2.63644953759647e-07,8.96920887039258e-07
"AF52_03500",584.505869375028,1.14261755654026,0.221983702091252,5.14730381454114,2.6425714406279e-07,8.98360955798877e-07
"AF52_02833",2241.73725088761,0.610959559190996,0.118706674072715,5.14680041340173,2.64966980155933e-07,9.00130684015441e-07
"AF52_03789",2561.58300958673,0.847102396821106,0.164671167320952,5.14420593843282,2.68654702645428e-07,9.12006970579341e-07
"AF52_01467",1256.21232856064,0.900564762213236,0.175103641429231,5.14303845918134,2.7033025508854e-07,9.17040437375961e-07
"AF52_04117",202.992232702493,-2.26262292910405,0.440003603710394,-5.14228272228716,2.71420256344179e-07,9.20081781306427e-07
"AF52_00711",328.931875144595,-1.49268423141885,0.290393717291251,-5.14020842235289,2.74433883724878e-07,9.29635007831565e-07
"AF52_04696",3039.12408491264,0.666141042315527,0.129611779865761,5.13951002760281,2.75455792783467e-07,9.32432562617913e-07
"AF52_02131",4790.26157170594,0.499422155042329,0.0973232836693462,5.13157937353516,2.87321013907848e-07,9.71905222009761e-07
"AF52_01787",799.02366348127,1.15899987873766,0.22593824709003,5.1297197073315,2.90173918162824e-07,9.80857963598004e-07
"AF52_02151",789.893205380627,-1.14749468754819,0.224020225389755,-5.12228164020351,3.01860566673059e-07,1.01963697094962e-06
"AF52_02782",3560.52185625687,0.57566380204014,0.112397564300502,5.12167506140138,3.02833410077624e-07,1.02219708894903e-06
"AF52_01852",9716.48666740238,-0.516174525884965,0.100803348097604,-5.12060894430979,3.0455061144734e-07,1.02726433194578e-06
"AF52_03534",86.9004453892619,2.79432065136863,0.545793421514004,5.11974043882266,3.05956464377582e-07,1.0312749430048e-06
"AF52_01518",5992.50146683849,0.576924376411923,0.112730719880857,5.11772103488442,3.09249545694736e-07,1.04163657175932e-06
"AF52_01355",484.335385057858,1.28164430192269,0.250453544958291,5.11729351699185,3.09951083772782e-07,1.04326068961313e-06
"AF52_01315",7379.18525404738,0.633571684896481,0.123853048478191,5.11551142811027,3.12892001285019e-07,1.05241468041835e-06
"AF52_03796",1654.04564894408,-0.742784134580195,0.145284999146683,-5.11260032999184,3.17754121934546e-07,1.06801314764714e-06
"AF52_03732",829.35008725235,1.16453633672329,0.228327490111249,5.10028965919037,3.39134075519553e-07,1.13906897116596e-06
"AF52_00943",231.68703069926,-2.08776164832799,0.409489221507508,-5.09845324045901,3.42440096880081e-07,1.1493613978558e-06
"AF52_03081",288.242435000695,-1.41874665616259,0.278641320956731,-5.09165923880651,3.54943592805331e-07,1.19048781902832e-06
"AF52_00104",1952.26212604742,0.668711419102356,0.131343601284548,5.09131326202664,3.55591971462479e-07,1.19182199878474e-06
"AF52_03607",3058.775860337,0.634864190163973,0.124808531725388,5.08670506244592,3.64337751852011e-07,1.22027489282265e-06
"AF52_01245",883.212545554547,-0.832780703480776,0.163934945846472,-5.07994618951283,3.7754179295358e-07,1.26360926621198e-06
"AF52_03121",2032.03625794191,0.857563934185522,0.169000568165832,5.07432574631368,3.8887239851323e-07,1.3006168265323e-06
"AF52_00479",1065.44262249164,0.959227095865733,0.189167200623069,5.07078971780669,3.96168318774894e-07,1.32380181666869e-06
"AF52_02650",1776.13265990203,-0.921745459086485,0.181778844408651,-5.07069709946192,3.9636118312368e-07,1.32380181666869e-06
"AF52_01303",488.718055138276,1.09176228882591,0.215338503301337,5.06998178258041,3.97853782376258e-07,1.32785444840806e-06
"AF52_01397",4881.73488746194,0.595184540157754,0.117455129542226,5.06733543675316,4.03423008538901e-07,1.34549777602455e-06
"AF52_00125",92.8162473325493,-2.46389746951234,0.486431155804964,-5.0652542299331,4.07855668805236e-07,1.35932835377554e-06
"AF52_01337",1259.37653692182,-0.817822424908489,0.161622121786301,-5.06008964533843,4.19059409097854e-07,1.39569086111302e-06
"AF52_02287",794.853647090537,1.1857901762838,0.234493124733815,5.05682278586996,4.26299035569543e-07,1.41880910648618e-06
"AF52_01220",1585.39054397242,-0.720846485589503,0.142560202696026,-5.05643561076106,4.27165002743615e-07,1.42069703010394e-06
"AF52_01283",635.085891295544,1.03868441370545,0.205459382037061,5.05542459734492,4.2943427423937e-07,1.42724626714357e-06
"AF52_01705",4171.87724238883,0.608287608331727,0.120427425095246,5.05107211127891,4.39337160914753e-07,1.45913934169732e-06
"AF52_03821",3656.21007960865,0.593277036079708,0.117504734953681,5.04896280403995,4.44215208999204e-07,1.47431090997921e-06
"AF52_00699",938.908748633345,0.890913659047353,0.176584180208831,5.0452631600053,4.5289758343793e-07,1.50207873558633e-06
"AF52_01723",951.943518682028,0.901303952812364,0.178684528438439,5.04410740364062,4.55643323824828e-07,1.51013215896229e-06
"AF52_00018",486.517933106955,1.07390481515246,0.212987385766071,5.04210524623252,4.60437912330019e-07,1.52496010518215e-06
"AF52_03949",2166.34408816728,-0.599329522917612,0.118925414461997,-5.03954117485233,4.66649229326239e-07,1.54445632197327e-06
"AF52_01090",692.550082222988,1.31514502981011,0.261005864326277,5.03875663179,4.68565833918753e-07,1.54972121426814e-06
"AF52_03051",24809.28373261,-0.584202367324022,0.11604722538656,-5.03417781319641,4.79904066903876e-07,1.58611795843977e-06
"AF52_03920",2185.22957854865,0.823037537992032,0.163771184186756,5.02553328950398,5.02035467723549e-07,1.65811158645361e-06
"AF52_01447",5767.11270885448,0.506560258726699,0.10081457685513,5.02467276587019,5.04291653178871e-07,1.66325319176055e-06
"AF52_02821",508.867707035997,1.25024505267676,0.248817997231139,5.02473722395309,5.04122313911543e-07,1.66325319176055e-06
"AF52_00521",693.281509493256,-1.30231213969731,0.259383801183979,-5.02079209940171,5.1458832554703e-07,1.69603747491454e-06
"AF52_02235",308.037880165719,1.65224935307767,0.32941187174733,5.01575533484415,5.2825517483882e-07,1.73987646228077e-06
"AF52_03012",1383.66941892961,0.879556147229691,0.175383426043059,5.01504712887607,5.30204678172791e-07,1.74508889231127e-06
"AF52_04303",311.331207034058,-1.42999442757219,0.285153808918467,-5.01481790825758,5.30837146481524e-07,1.74596228815085e-06
"AF52_00965",497.956470697629,-1.22400679013924,0.244257624036171,-5.01113033817924,5.41112475928195e-07,1.77852863546268e-06
"AF52_02240",675.376460010798,1.14539415319348,0.228714375306002,5.00796747760621,5.50078263755197e-07,1.80674877238931e-06
"AF52_01526",4313.7217448155,0.498752789399626,0.0996475483573661,5.0051686932723,5.581313082603e-07,1.83193409391718e-06
"AF52_02070",38.8558245635037,-7.35944976602287,1.47042798784397,-5.00497122393172,5.58703766582925e-07,1.83254835439199e-06
"AF52_00812",1366.32879798256,0.999567597261656,0.199884827815062,5.00071770422956,5.71172918638592e-07,1.87215603104421e-06
"AF52_02317",3419.99615629877,0.514877685495102,0.103136974684822,4.99217363189606,5.97035448257405e-07,1.95557892004974e-06
"AF52_00496",1212.86593971515,-1.07771006241894,0.215927894162164,-4.99106457088663,6.00474182752006e-07,1.9654887908937e-06
"AF52_01753",639.040196440991,-1.16572316655925,0.233806860991264,-4.98583814699437,6.16937754792225e-07,2.01798896959547e-06
"AF52_01810",7123.93795811971,0.470358284353569,0.0943916081406141,4.98305192187087,6.25891469030141e-07,2.04586929670608e-06
"AF52_02156",468.662765901622,1.18020748248183,0.236953281130768,4.98076024459228,6.33349670475529e-07,2.06882625877858e-06
"AF52_01194",1824.28448974532,-0.723692925352154,0.145308341832408,-4.98039490524795,6.34546545724017e-07,2.07131322681086e-06
"AF52_04174",158.011329087262,1.84805365342912,0.37179106857557,4.97067791464035,6.67192056205361e-07,2.17638231777277e-06
"AF52_03676",93.5064678806803,-2.46993956112501,0.497082231333641,-4.96887517885787,6.73424000327666e-07,2.19520530881315e-06
"AF52_02275",620.037454298747,-1.13441727406138,0.228549003195614,-4.96356255419952,6.92117355402612e-07,2.25459598787317e-06
"AF52_03818",34809.7964440967,-0.455491611113789,0.0918156509987735,-4.9609364651771,7.01541373724486e-07,2.28373085108395e-06
"AF52_01387",3060.10851318221,0.681480715292991,0.137383217382505,4.96043642212569,7.03349793431214e-07,2.28805172199648e-06
"AF52_03213",5216.92972718926,-0.603417939557652,0.121656622240576,-4.96000898631224,7.04899186989149e-07,2.29152462974736e-06
"AF52_00793",1744.84873150116,-0.682416248903184,0.137612776069494,-4.95895997736844,7.08715645800094e-07,2.30235765807735e-06
"AF52_02237",70.1933434104008,2.66475134757694,0.537515838372999,4.95753084344984,7.13947109195736e-07,2.31776959135489e-06
"AF52_02181",512.591176594319,1.19005499216706,0.240754281040043,4.94302733486647,7.69186940315432e-07,2.4953977408869e-06
"AF52_01642",2890.18916034555,0.681585215828387,0.137981908852955,4.93967087058305,7.82545439739791e-07,2.53700484758176e-06
"AF52_02338",498.414695252679,1.17768400747765,0.238729762950047,4.93312602888174,8.09239025357453e-07,2.62175804128069e-06
"AF52_03056",18052.8816552273,0.419828865403928,0.0851469393217161,4.93063953617477,8.19608480607178e-07,2.65354522380377e-06
"AF52_00294",675.906904952182,-1.05421481754759,0.213859873593414,-4.92946526075217,8.24549953851347e-07,2.66772760579388e-06
"AF52_04034",1560.77673615687,-0.742747720980515,0.151003569337046,-4.91874281012968,8.71018238131883e-07,2.81615414041824e-06
"AF52_00944",261.623897807366,-1.68502391559904,0.342617601502281,-4.91808917058167,8.73931031269018e-07,2.82365216352952e-06
"AF52_03590",2124.09495516672,0.765134587193952,0.155806363825803,4.9108044652746,9.07035014676466e-07,2.9286208620511e-06
"AF52_01323",6524.49585490979,0.641815356047184,0.130778236207453,4.90766181483801,9.21686038691731e-07,2.97390691995785e-06
"AF52_01029",1835.11523553235,-0.745809493040771,0.1520597313149,-4.90471400016009,9.35635651821918e-07,3.01686993902715e-06
"AF52_01691",2460.9660212195,-0.575316829825232,0.117419321237464,-4.89967770007574,9.59939948961846e-07,3.09313983554373e-06
"AF52_03697",1054.51423885591,-3.89606546614857,0.795392601254945,-4.89829231501712,9.66731450890227e-07,3.11291454328634e-06
"AF52_00879",650.656118765399,-1.146200875763,0.234008021277827,-4.89812643816242,9.67547714502557e-07,3.11343500011784e-06
"AF52_03835",3452.44537389075,0.606557425071814,0.123975227288342,4.89256957489643,9.95279146172275e-07,3.20050548965202e-06
"AF52_01073",6428.60407225859,0.521313878908976,0.10655819651417,4.89229262471287,9.9668109125022e-07,3.20284815539598e-06
"AF52_03881",11052.825562236,0.5705332579877,0.116656877226125,4.89069544422823,1.00480331985507e-06,3.22676879758994e-06
"AF52_02299",2240.01615647916,-0.583205959610034,0.119270524609217,-4.88977441426431,1.00951600798989e-06,3.23971534008092e-06
"AF52_03057",27168.0451699806,0.48871703958067,0.0999527844198672,4.88947899167809,1.01103211548139e-06,3.24239294755867e-06
"AF52_00110",677.447700795316,1.11819213436081,0.228910773456217,4.8848383912987,1.03513721584307e-06,3.3174613197774e-06
"AF52_00779",575.923333928132,-1.47258254958507,0.301630842616856,-4.88206887866438,1.04978571912658e-06,3.3621420068458e-06
"AF52_01750",9588.66567675333,0.491685798280754,0.10072941606234,4.8812533369245,1.05413717110389e-06,3.37380645072012e-06
"AF52_03128",4154.88714830219,0.579797993469709,0.119058281739688,4.86986696765367,1.11673407228225e-06,3.57174663602851e-06
"AF52_00586",407.001698655006,1.31732422627101,0.270539766649425,4.86924433544754,1.12025820425321e-06,3.58061022811038e-06
"AF52_01732",6358.04207969247,0.600467171309948,0.12333541315386,4.8685706396497,1.12408341271303e-06,3.5904235801633e-06
"AF52_04067",339.173581037454,-1.33327277777272,0.273908323798965,-4.86758766320396,1.1296872561264e-06,3.60590106720614e-06
"AF52_03024",2777.65674107065,0.599513228226645,0.123170283455219,4.86735283388878,1.13102996564346e-06,3.60776560469503e-06
"AF52_04410",70.3423848812753,-3.04180249274187,0.627732054991356,-4.84570202932165,1.26164751230544e-06,4.02171284753664e-06
"AF52_02443",717.284269270295,0.890540776131342,0.183812303358558,4.84483769508173,1.26715222265532e-06,4.03655456861936e-06
"AF52_04100",355.510465270914,-1.66755783703338,0.344213033246894,-4.84455170480803,1.26897869867357e-06,4.03966712911079e-06
"AF52_04029",11340.4170754131,-0.543095553367821,0.112119176591688,-4.84391314561335,1.27306599944241e-06,4.04996782163753e-06
"AF52_01697",15694.7910807796,-0.4259250130227,0.0881271678805279,-4.83307274324436,1.34441633620685e-06,4.27409364639021e-06
"AF52_04741",8338.50468489886,0.568555698072302,0.117753527752367,4.82835384149137,1.37666319270858e-06,4.3736874712906e-06
"AF52_00068",1133.19399090346,-0.846912573694981,0.175477314382482,-4.82633653629433,1.39067436119562e-06,4.41525184368916e-06
"AF52_01976",1674.36599399466,0.776840747098481,0.160975254700473,4.82583952759664,1.39414732668209e-06,4.42332534069382e-06
"AF52_01002",1370.16691245828,0.664454739435783,0.13775918096902,4.82330640151825,1.4119781242057e-06,4.47691197248155e-06
"AF52_01495",1145.90850937024,0.822388977130641,0.170596341835204,4.82067181677947,1.43075566902608e-06,4.53342702324319e-06
"AF52_03126",1049.99031011192,0.874257325005799,0.182112730507379,4.80063816829309,1.58160808914827e-06,5.00807461517257e-06
"AF52_01139",451.877724238857,-1.03832206088078,0.216652045424642,-4.79257908156672,1.64650836352577e-06,5.21010896668566e-06
"AF52_03773",115.177578852413,-3.35746548117637,0.7006220005064,-4.79212111345296,1.65027225711558e-06,5.21854711093197e-06
"AF52_01535",196.522354818974,-1.99702962128938,0.416773597655609,-4.79164139120824,1.65422380925451e-06,5.22756706765081e-06
"AF52_03223",230.876700070146,-1.73039348039897,0.361924902865286,-4.78108432633343,1.74352202699672e-06,5.50610276254741e-06
"AF52_03083",2483.79387109347,0.801151676779915,0.167701113356944,4.77725914123599,1.77700704609844e-06,5.60812575397755e-06
"AF52_03593",2645.44176298445,0.73710234288549,0.15431284248146,4.7766752982601,1.78217195981352e-06,5.62069618095034e-06
"AF52_00716",356.061735504789,-1.2128129128403,0.253984858665548,-4.77513864099023,1.79583490056742e-06,5.660033656129e-06
"AF52_00737",623.114336378489,-1.00998785164103,0.211539066573643,-4.77447437014865,1.80177226718424e-06,5.67498602829684e-06
"AF52_00847",1717.66907257416,0.820563170879687,0.172243990853557,4.76395818985254,1.89831854853191e-06,5.97511781390984e-06
"AF52_00905",158.96565754204,1.93538118765377,0.4065160916211,4.76089686864763,1.92734525371845e-06,6.06246959436835e-06
"AF52_02979",527.488148339966,1.15027047224179,0.241922157922714,4.7547131776547,1.98728349378096e-06,6.24687395665712e-06
"AF52_03687",1461.77226581482,0.839840868029601,0.176735914472534,4.75195361698891,2.01460593404036e-06,6.32857716135795e-06
"AF52_04023",499.805018883323,1.23393130333441,0.260035228561101,4.74524667354627,2.08252394449904e-06,6.53761312213692e-06
"AF52_01310",6259.02056979262,0.642752115205059,0.135461099660469,4.74492025250132,2.08588496142021e-06,6.54384490535257e-06
"AF52_03053",30614.1304378696,-0.45755204068802,0.0965506739986442,-4.73898339326399,2.14793104917701e-06,6.73405410012252e-06
"AF52_03734",1214.19497572069,-0.771742890633374,0.162885296836959,-4.73795306034194,2.15887800665044e-06,6.76391554652798e-06
"AF52_00771",399.488323850919,1.46831088470997,0.310197444616688,4.73347189086088,2.20711541682499e-06,6.91049435314001e-06
"AF52_04436",925.152721158674,-0.976112834030805,0.206532929554213,-4.72618500177032,2.2877723397647e-06,7.15831924205325e-06
"AF52_03723",668.915156297975,-1.07118832713791,0.226736354545106,-4.7243783613219,2.30820322290827e-06,7.21749804612213e-06
"AF52_02192",380.388137925678,-1.31037021856787,0.27761431712765,-4.72011037516249,2.3571670364062e-06,7.36575980627324e-06
"AF52_03489",607.614827194299,1.07628584862552,0.228357977388972,4.71315195961926,2.43914160675528e-06,7.61691233206049e-06
"AF52_01513",3565.80851023143,0.776323395861847,0.165044234143887,4.70372927529865,2.55451929616737e-06,7.97197754105775e-06
"AF52_02173",2200.99626055923,0.571257478832685,0.121624484273717,4.69689538454333,2.64145653092546e-06,8.23788017120098e-06
"AF52_03049",10542.6532578436,0.513795793065924,0.109479339689778,4.69308450819873,2.69116253910995e-06,8.38739779554845e-06
"AF52_01404",1470.24676565893,0.805927780434006,0.171786126871746,4.69146021922775,2.71262019955301e-06,8.44873717686581e-06
"AF52_02081",1724.22743951388,-0.930466232984517,0.198340913975653,-4.69124707723559,2.71544806739001e-06,8.45200982232127e-06
"AF52_04480",765.803961689682,0.914910525297051,0.195145720390006,4.68834532199101,2.75422975570658e-06,8.56711361552681e-06
